er8,2023-11-10 18:58:08,scratch,169758152495104.0,274877906944000.0,288621802291200.0,3617023.0,15022000.0,15773100.0
tp28,2023-11-10 18:58:08,scratch,139637671776256.0,219902325555200.0,221001837182976.0,2921386.0,12369000.0,12987450.0
dk92,2023-11-10 18:58:08,scratch,462848.0,77309411328.0,81174881280.0,113.0,164000.0,172200.0
hr22,2023-11-10 18:58:08,scratch,1961984.0,0.0,0.0,1190.0,0.0,0.0
vp91,2023-11-10 18:58:08,scratch,2367344762880.0,5497558138880.0,5772436045824.0,643288.0,10485760.0,11010048.0
hd50,2023-11-10 18:58:08,scratch,156652767875072.0,219902325555200.0,221001837182976.0,3972536.0,12369000.0,12987450.0
access,2023-11-10 18:58:08,gdata,29481043673088.0,38482906972160.0,40407052320768.0,1708555.0,2806000.0,2946300.0
hh5,2023-11-10 18:58:08,gdata,691784799870976.0,753165465026560.0,790823738277888.0,11219756.0,36476000.0,38299800.0
ig2,2023-11-10 18:58:08,gdata,158680483782656.0,230897441832960.0,242442313924608.0,2248511.0,12905000.0,13550250.0
dp9,2023-11-10 18:58:08,gdata,356169475203072.0,469491465060352.0,492966038312960.0,33156584.0,38500000.0,40425000.0
qa11,2023-11-10 18:58:08,gdata,3377637810176.0,5497558138880.0,5772436045824.0,1071245.0,1500000.0,1575000.0
dx2,2023-11-10 18:58:08,gdata,311551971565568.0,346346162749440.0,363663470886912.0,9757366.0,15022000.0,15773100.0
er4,2023-11-10 18:58:08,gdata,121427698520064.0,241892558110720.0,253987186016256.0,7975493.0,15886000.0,16680300.0
er8,2023-11-10 18:58:08,gdata,164446723321856.0,219902325555200.0,230897441832960.0,17622249.0,20186000.0,21195300.0
tp28,2023-11-10 18:58:08,gdata,1095687933038592.0,1176477441720320.0,1235301313806336.0,23884688.0,58611000.0,61541550.0
dk92,2023-11-10 18:58:08,gdata,901941559296.0,2199023255552.0,2308974417920.0,3366562.0,3500000.0,3675000.0
hr22,2023-11-10 18:58:08,gdata,5537632256.0,137438953472.0,144310900736.0,235815.0,500000.0,525000.0
hd50,2023-11-10 18:58:08,gdata,304363999031296.0,319957883682816.0,335955777866752.0,9913237.0,21614000.0,22694700.0
vx53,2023-11-10 18:58:08,gdata,56960241664.0,1099511627776.0,1154487208960.0,401852.0,1500000.0,1575000.0
hh5,2023-11-10 18:59:05,scratch,2726236160.0,77309411328.0,81174881280.0,1651.0,164000.0,172200.0
ig2,2023-11-10 18:59:05,scratch,4096.0,1049600.0,1101824.0,1.0,1025.0,1076.0
dp9,2023-11-10 18:59:05,scratch,1015380239437824.0,1319413953331200.0,1320513464958976.0,31686297.0,60095000.0,63099750.0
qa11,2023-11-10 18:59:05,scratch,57344.0,1073741824.0,1127428096.0,14.0,1025.0,1076.0
dx2,2023-11-10 18:59:05,scratch,268748928888832.0,296868139499520.0,297967651127296.0,4784341.0,16066000.0,16869300.0
er4,2023-11-10 18:59:05,scratch,16989106274304.0,131941395333120.0,138538465099776.0,1189725.0,7954000.0,8351700.0
er8,2023-11-10 18:59:05,scratch,169758673637376.0,274877906944000.0,288621802291200.0,3617032.0,15022000.0,15773100.0
tp28,2023-11-10 18:59:05,scratch,139621137293312.0,219902325555200.0,221001837182976.0,2921384.0,12369000.0,12987450.0
dk92,2023-11-10 18:59:05,scratch,462848.0,77309411328.0,81174881280.0,113.0,164000.0,172200.0
hr22,2023-11-10 18:59:05,scratch,1961984.0,0.0,0.0,1190.0,0.0,0.0
vp91,2023-11-10 18:59:05,scratch,2367344762880.0,5497558138880.0,5772436045824.0,643288.0,10485760.0,11010048.0
hd50,2023-11-10 18:59:05,scratch,156797943500800.0,219902325555200.0,221001837182976.0,3973488.0,12369000.0,12987450.0
access,2023-11-10 18:59:05,gdata,29481043673088.0,38482906972160.0,40407052320768.0,1708555.0,2806000.0,2946300.0
hh5,2023-11-10 18:59:05,gdata,691784799870976.0,753165465026560.0,790823738277888.0,11219756.0,36476000.0,38299800.0
ig2,2023-11-10 18:59:05,gdata,158680483782656.0,230897441832960.0,242442313924608.0,2248511.0,12905000.0,13550250.0
dp9,2023-11-10 18:59:05,gdata,356169517801472.0,469491465060352.0,492966038312960.0,33156585.0,38500000.0,40425000.0
qa11,2023-11-10 18:59:05,gdata,3377637810176.0,5497558138880.0,5772436045824.0,1071245.0,1500000.0,1575000.0
dx2,2023-11-10 18:59:05,gdata,311551971565568.0,346346162749440.0,363663470886912.0,9757366.0,15022000.0,15773100.0
er4,2023-11-10 18:59:05,gdata,121427698520064.0,241892558110720.0,253987186016256.0,7975493.0,15886000.0,16680300.0
er8,2023-11-10 18:59:05,gdata,164446726553600.0,219902325555200.0,230897441832960.0,17622250.0,20186000.0,21195300.0
tp28,2023-11-10 18:59:05,gdata,1095688908525568.0,1176477441720320.0,1235301313806336.0,23884782.0,58611000.0,61541550.0
dk92,2023-11-10 18:59:05,gdata,901941559296.0,2199023255552.0,2308974417920.0,3366562.0,3500000.0,3675000.0
hr22,2023-11-10 18:59:05,gdata,5537632256.0,137438953472.0,144310900736.0,235815.0,500000.0,525000.0
hd50,2023-11-10 18:59:05,gdata,304366148251648.0,319957883682816.0,335955777866752.0,9913736.0,21614000.0,22694700.0
vx53,2023-11-10 18:59:05,gdata,56958734336.0,1099511627776.0,1154487208960.0,401846.0,1500000.0,1575000.0
hh5,2023-11-10 18:59:29,scratch,2726236160.0,77309411328.0,81174881280.0,1651.0,164000.0,172200.0
ig2,2023-11-10 18:59:29,scratch,4096.0,1049600.0,1101824.0,1.0,1025.0,1076.0
dp9,2023-11-10 18:59:29,scratch,1015410241957888.0,1319413953331200.0,1320513464958976.0,31687134.0,60095000.0,63099750.0
qa11,2023-11-10 18:59:29,scratch,57344.0,1073741824.0,1127428096.0,14.0,1025.0,1076.0
dx2,2023-11-10 18:59:29,scratch,268744707653632.0,296868139499520.0,297967651127296.0,4784439.0,16066000.0,16869300.0
er4,2023-11-10 18:59:29,scratch,16989106274304.0,131941395333120.0,138538465099776.0,1189725.0,7954000.0,8351700.0
er8,2023-11-10 18:59:29,scratch,169761106350080.0,274877906944000.0,288621802291200.0,3617056.0,15022000.0,15773100.0
tp28,2023-11-10 18:59:29,scratch,138854291185664.0,219902325555200.0,221001837182976.0,2907828.0,12369000.0,12987450.0
dk92,2023-11-10 18:59:29,scratch,462848.0,77309411328.0,81174881280.0,113.0,164000.0,172200.0
hr22,2023-11-10 18:59:29,scratch,1961984.0,0.0,0.0,1190.0,0.0,0.0
vp91,2023-11-10 18:59:29,scratch,2367344762880.0,5497558138880.0,5772436045824.0,643288.0,10485760.0,11010048.0
hd50,2023-11-10 18:59:29,scratch,156740893130752.0,219902325555200.0,221001837182976.0,3973557.0,12369000.0,12987450.0
access,2023-11-10 18:59:29,gdata,29481043673088.0,38482906972160.0,40407052320768.0,1708555.0,2806000.0,2946300.0
hh5,2023-11-10 18:59:29,gdata,691784799870976.0,753165465026560.0,790823738277888.0,11219756.0,36476000.0,38299800.0
ig2,2023-11-10 18:59:29,gdata,158680483782656.0,230897441832960.0,242442313924608.0,2248511.0,12905000.0,13550250.0
dp9,2023-11-10 18:59:29,gdata,356169528414208.0,469491465060352.0,492966038312960.0,33156585.0,38500000.0,40425000.0
qa11,2023-11-10 18:59:29,gdata,3377637810176.0,5497558138880.0,5772436045824.0,1071245.0,1500000.0,1575000.0
dx2,2023-11-10 18:59:29,gdata,311551971565568.0,346346162749440.0,363663470886912.0,9757366.0,15022000.0,15773100.0
er4,2023-11-10 18:59:29,gdata,121427698520064.0,241892558110720.0,253987186016256.0,7975493.0,15886000.0,16680300.0
er8,2023-11-10 18:59:29,gdata,164446726553600.0,219902325555200.0,230897441832960.0,17622250.0,20186000.0,21195300.0
tp28,2023-11-10 18:59:29,gdata,1095690436689920.0,1176477441720320.0,1235301313806336.0,23880458.0,58611000.0,61541550.0
dk92,2023-11-10 18:59:29,gdata,901941559296.0,2199023255552.0,2308974417920.0,3366562.0,3500000.0,3675000.0
hr22,2023-11-10 18:59:29,gdata,5537632256.0,137438953472.0,144310900736.0,235815.0,500000.0,525000.0
hd50,2023-11-10 18:59:29,gdata,304366156087296.0,319957883682816.0,335955777866752.0,9913865.0,21614000.0,22694700.0
vx53,2023-11-10 18:59:29,gdata,56958734336.0,1099511627776.0,1154487208960.0,401846.0,1500000.0,1575000.0
hh5,2023-11-10 18:59:47,scratch,2726236160.0,77309411328.0,81174881280.0,1651.0,164000.0,172200.0
ig2,2023-11-10 18:59:47,scratch,4096.0,1049600.0,1101824.0,1.0,1025.0,1076.0
dp9,2023-11-10 18:59:47,scratch,1015427489763328.0,1319413953331200.0,1320513464958976.0,31687882.0,60095000.0,63099750.0
qa11,2023-11-10 18:59:47,scratch,57344.0,1073741824.0,1127428096.0,14.0,1025.0,1076.0
dx2,2023-11-10 18:59:47,scratch,268745081257984.0,296868139499520.0,297967651127296.0,4784375.0,16066000.0,16869300.0
er4,2023-11-10 18:59:47,scratch,16989106274304.0,131941395333120.0,138538465099776.0,1189725.0,7954000.0,8351700.0
er8,2023-11-10 18:59:47,scratch,169761576247296.0,274877906944000.0,288621802291200.0,3617064.0,15022000.0,15773100.0
tp28,2023-11-10 18:59:47,scratch,137647438712832.0,219902325555200.0,221001837182976.0,2907828.0,12369000.0,12987450.0
dk92,2023-11-10 18:59:47,scratch,462848.0,77309411328.0,81174881280.0,113.0,164000.0,172200.0
hr22,2023-11-10 18:59:47,scratch,1961984.0,0.0,0.0,1190.0,0.0,0.0
vp91,2023-11-10 18:59:47,scratch,2367344762880.0,5497558138880.0,5772436045824.0,643288.0,10485760.0,11010048.0
hd50,2023-11-10 18:59:47,scratch,156815421370368.0,219902325555200.0,221001837182976.0,3973879.0,12369000.0,12987450.0
access,2023-11-10 18:59:47,gdata,29481043673088.0,38482906972160.0,40407052320768.0,1708555.0,2806000.0,2946300.0
hh5,2023-11-10 18:59:47,gdata,691784799870976.0,753165465026560.0,790823738277888.0,11219756.0,36476000.0,38299800.0
ig2,2023-11-10 18:59:47,gdata,158680483782656.0,230897441832960.0,242442313924608.0,2248511.0,12905000.0,13550250.0
dp9,2023-11-10 18:59:47,gdata,356169541521408.0,469491465060352.0,492966038312960.0,33156585.0,38500000.0,40425000.0
qa11,2023-11-10 18:59:47,gdata,3377637810176.0,5497558138880.0,5772436045824.0,1071245.0,1500000.0,1575000.0
dx2,2023-11-10 18:59:47,gdata,311551971565568.0,346346162749440.0,363663470886912.0,9757366.0,15022000.0,15773100.0
er4,2023-11-10 18:59:47,gdata,121427698520064.0,241892558110720.0,253987186016256.0,7975493.0,15886000.0,16680300.0
er8,2023-11-10 18:59:47,gdata,164446726553600.0,219902325555200.0,230897441832960.0,17622250.0,20186000.0,21195300.0
tp28,2023-11-10 18:59:47,gdata,1095691412418560.0,1176477441720320.0,1235301313806336.0,23880598.0,58611000.0,61541550.0
dk92,2023-11-10 18:59:47,gdata,901941559296.0,2199023255552.0,2308974417920.0,3366562.0,3500000.0,3675000.0
hr22,2023-11-10 18:59:47,gdata,5537632256.0,137438953472.0,144310900736.0,235815.0,500000.0,525000.0
hd50,2023-11-10 18:59:47,gdata,304366156636160.0,319957883682816.0,335955777866752.0,9914053.0,21614000.0,22694700.0
vx53,2023-11-10 18:59:47,gdata,56960180224.0,1099511627776.0,1154487208960.0,401852.0,1500000.0,1575000.0
hh5,2023-11-10 19:00:07,scratch,2726236160.0,77309411328.0,81174881280.0,1651.0,164000.0,172200.0
ig2,2023-11-10 19:00:07,scratch,4096.0,1049600.0,1101824.0,1.0,1025.0,1076.0
dp9,2023-11-10 19:00:07,scratch,1015468560416768.0,1319413953331200.0,1320513464958976.0,31688229.0,60095000.0,63099750.0
qa11,2023-11-10 19:00:07,scratch,57344.0,1073741824.0,1127428096.0,14.0,1025.0,1076.0
dx2,2023-11-10 19:00:07,scratch,268745124024320.0,296868139499520.0,297967651127296.0,4784729.0,16066000.0,16869300.0
er4,2023-11-10 19:00:07,scratch,16989106274304.0,131941395333120.0,138538465099776.0,1189725.0,7954000.0,8351700.0
er8,2023-11-10 19:00:07,scratch,169761697587200.0,274877906944000.0,288621802291200.0,3617066.0,15022000.0,15773100.0
tp28,2023-11-10 19:00:07,scratch,137647986950144.0,219902325555200.0,221001837182976.0,2907832.0,12369000.0,12987450.0
dk92,2023-11-10 19:00:07,scratch,462848.0,77309411328.0,81174881280.0,113.0,164000.0,172200.0
hr22,2023-11-10 19:00:07,scratch,1961984.0,0.0,0.0,1190.0,0.0,0.0
vp91,2023-11-10 19:00:07,scratch,2367344762880.0,5497558138880.0,5772436045824.0,643288.0,10485760.0,11010048.0
hd50,2023-11-10 19:00:07,scratch,156753647755264.0,219902325555200.0,221001837182976.0,3973899.0,12369000.0,12987450.0
access,2023-11-10 19:00:07,gdata,29481043673088.0,38482906972160.0,40407052320768.0,1708555.0,2806000.0,2946300.0
hh5,2023-11-10 19:00:07,gdata,691784799870976.0,753165465026560.0,790823738277888.0,11219756.0,36476000.0,38299800.0
ig2,2023-11-10 19:00:07,gdata,158680483786752.0,230897441832960.0,242442313924608.0,2248512.0,12905000.0,13550250.0
dp9,2023-11-10 19:00:07,gdata,356169552490496.0,469491465060352.0,492966038312960.0,33156585.0,38500000.0,40425000.0
qa11,2023-11-10 19:00:07,gdata,3377637810176.0,5497558138880.0,5772436045824.0,1071245.0,1500000.0,1575000.0
dx2,2023-11-10 19:00:07,gdata,311551971565568.0,346346162749440.0,363663470886912.0,9757366.0,15022000.0,15773100.0
er4,2023-11-10 19:00:07,gdata,121427698520064.0,241892558110720.0,253987186016256.0,7975493.0,15886000.0,16680300.0
er8,2023-11-10 19:00:07,gdata,164446717763584.0,219902325555200.0,230897441832960.0,17622252.0,20186000.0,21195300.0
tp28,2023-11-10 19:00:07,gdata,1095692833558528.0,1176477441720320.0,1235301313806336.0,23881036.0,58611000.0,61541550.0
dk92,2023-11-10 19:00:07,gdata,901941559296.0,2199023255552.0,2308974417920.0,3366562.0,3500000.0,3675000.0
hr22,2023-11-10 19:00:07,gdata,5537632256.0,137438953472.0,144310900736.0,235815.0,500000.0,525000.0
hd50,2023-11-10 19:00:07,gdata,304366252879872.0,319957883682816.0,335955777866752.0,9913685.0,21614000.0,22694700.0
vx53,2023-11-10 19:00:07,gdata,56960180224.0,1099511627776.0,1154487208960.0,401852.0,1500000.0,1575000.0
hh5,2023-11-10 19:00:25,scratch,2726236160.0,77309411328.0,81174881280.0,1651.0,164000.0,172200.0
ig2,2023-11-10 19:00:25,scratch,4096.0,1049600.0,1101824.0,1.0,1025.0,1076.0
dp9,2023-11-10 19:00:25,scratch,1015487036669952.0,1319413953331200.0,1320513464958976.0,31690332.0,60095000.0,63099750.0
qa11,2023-11-10 19:00:25,scratch,57344.0,1073741824.0,1127428096.0,14.0,1025.0,1076.0
dx2,2023-11-10 19:00:25,scratch,268745175474176.0,296868139499520.0,297967651127296.0,4785865.0,16066000.0,16869300.0
er4,2023-11-10 19:00:25,scratch,16989106274304.0,131941395333120.0,138538465099776.0,1189725.0,7954000.0,8351700.0
er8,2023-11-10 19:00:25,scratch,169761922162688.0,274877906944000.0,288621802291200.0,3617070.0,15022000.0,15773100.0
tp28,2023-11-10 19:00:25,scratch,137648005861376.0,219902325555200.0,221001837182976.0,2907835.0,12369000.0,12987450.0
dk92,2023-11-10 19:00:25,scratch,462848.0,77309411328.0,81174881280.0,113.0,164000.0,172200.0
hr22,2023-11-10 19:00:25,scratch,1961984.0,0.0,0.0,1190.0,0.0,0.0
vp91,2023-11-10 19:00:25,scratch,2367344762880.0,5497558138880.0,5772436045824.0,643288.0,10485760.0,11010048.0
hd50,2023-11-10 19:00:25,scratch,156857454301184.0,219902325555200.0,221001837182976.0,3974377.0,12369000.0,12987450.0
access,2023-11-10 19:00:25,gdata,29481043673088.0,38482906972160.0,40407052320768.0,1708555.0,2806000.0,2946300.0
hh5,2023-11-10 19:00:25,gdata,691784799870976.0,753165465026560.0,790823738277888.0,11219756.0,36476000.0,38299800.0
ig2,2023-11-10 19:00:25,gdata,158680743837696.0,230897441832960.0,242442313924608.0,2248513.0,12905000.0,13550250.0
dp9,2023-11-10 19:00:25,gdata,356169566380032.0,469491465060352.0,492966038312960.0,33156585.0,38500000.0,40425000.0
qa11,2023-11-10 19:00:25,gdata,3377637810176.0,5497558138880.0,5772436045824.0,1071245.0,1500000.0,1575000.0
dx2,2023-11-10 19:00:25,gdata,311551971565568.0,346346162749440.0,363663470886912.0,9757366.0,15022000.0,15773100.0
er4,2023-11-10 19:00:25,gdata,121427698520064.0,241892558110720.0,253987186016256.0,7975493.0,15886000.0,16680300.0
er8,2023-11-10 19:00:25,gdata,164446732943360.0,219902325555200.0,230897441832960.0,17622253.0,20186000.0,21195300.0
tp28,2023-11-10 19:00:25,gdata,1095694097264640.0,1176477441720320.0,1235301313806336.0,23881199.0,58611000.0,61541550.0
dk92,2023-11-10 19:00:25,gdata,901941559296.0,2199023255552.0,2308974417920.0,3366562.0,3500000.0,3675000.0
hr22,2023-11-10 19:00:25,gdata,5537632256.0,137438953472.0,144310900736.0,235815.0,500000.0,525000.0
hd50,2023-11-10 19:00:25,gdata,304367470993408.0,319957883682816.0,335955777866752.0,9913707.0,21614000.0,22694700.0
vx53,2023-11-10 19:00:25,gdata,56960180224.0,1099511627776.0,1154487208960.0,401852.0,1500000.0,1575000.0
hh5,2023-11-10 19:01:12,scratch,2726236160.0,77309411328.0,81174881280.0,1651.0,164000.0,172200.0
ig2,2023-11-10 19:01:12,scratch,4096.0,1049600.0,1101824.0,1.0,1025.0,1076.0
dp9,2023-11-10 19:01:12,scratch,1015562234355712.0,1319413953331200.0,1320513464958976.0,31703135.0,60095000.0,63099750.0
qa11,2023-11-10 19:01:12,scratch,57344.0,1073741824.0,1127428096.0,14.0,1025.0,1076.0
dx2,2023-11-10 19:01:12,scratch,268752633835520.0,296868139499520.0,297967651127296.0,4788152.0,16066000.0,16869300.0
er4,2023-11-10 19:01:12,scratch,16989106274304.0,131941395333120.0,138538465099776.0,1189725.0,7954000.0,8351700.0
er8,2023-11-10 19:01:12,scratch,169766533754880.0,274877906944000.0,288621802291200.0,3617130.0,15022000.0,15773100.0
tp28,2023-11-10 19:01:12,scratch,137652372221952.0,219902325555200.0,221001837182976.0,2907893.0,12369000.0,12987450.0
dk92,2023-11-10 19:01:12,scratch,462848.0,77309411328.0,81174881280.0,113.0,164000.0,172200.0
hr22,2023-11-10 19:01:12,scratch,1961984.0,0.0,0.0,1190.0,0.0,0.0
vp91,2023-11-10 19:01:12,scratch,2367344762880.0,5497558138880.0,5772436045824.0,643288.0,10485760.0,11010048.0
hd50,2023-11-10 19:01:12,scratch,157023573159936.0,219902325555200.0,221001837182976.0,3975382.0,12369000.0,12987450.0
access,2023-11-10 19:01:12,gdata,29481043673088.0,38482906972160.0,40407052320768.0,1708555.0,2806000.0,2946300.0
hh5,2023-11-10 19:01:12,gdata,691784799870976.0,753165465026560.0,790823738277888.0,11219756.0,36476000.0,38299800.0
ig2,2023-11-10 19:01:12,gdata,158681887473664.0,230897441832960.0,242442313924608.0,2248516.0,12905000.0,13550250.0
dp9,2023-11-10 19:01:12,gdata,356169592639488.0,469491465060352.0,492966038312960.0,33156586.0,38500000.0,40425000.0
qa11,2023-11-10 19:01:12,gdata,3377637810176.0,5497558138880.0,5772436045824.0,1071245.0,1500000.0,1575000.0
dx2,2023-11-10 19:01:12,gdata,311551971565568.0,346346162749440.0,363663470886912.0,9757366.0,15022000.0,15773100.0
er4,2023-11-10 19:01:12,gdata,121427698520064.0,241892558110720.0,253987186016256.0,7975493.0,15886000.0,16680300.0
er8,2023-11-10 19:01:12,gdata,164446735147008.0,219902325555200.0,230897441832960.0,17622254.0,20186000.0,21195300.0
tp28,2023-11-10 19:01:12,gdata,1095696687611904.0,1176477441720320.0,1235301313806336.0,23881510.0,58611000.0,61541550.0
dk92,2023-11-10 19:01:12,gdata,901941559296.0,2199023255552.0,2308974417920.0,3366562.0,3500000.0,3675000.0
hr22,2023-11-10 19:01:12,gdata,5537632256.0,137438953472.0,144310900736.0,235815.0,500000.0,525000.0
hd50,2023-11-10 19:01:12,gdata,304368438157312.0,319957883682816.0,335955777866752.0,9913957.0,21614000.0,22694700.0
vx53,2023-11-10 19:01:12,gdata,56960180224.0,1099511627776.0,1154487208960.0,401852.0,1500000.0,1575000.0
hh5,2023-11-10 19:01:35,scratch,2726236160.0,77309411328.0,81174881280.0,1651.0,164000.0,172200.0
ig2,2023-11-10 19:01:35,scratch,4096.0,1049600.0,1101824.0,1.0,1025.0,1076.0
dp9,2023-11-10 19:01:35,scratch,1015583794667520.0,1319413953331200.0,1320513464958976.0,31705952.0,60095000.0,63099750.0
qa11,2023-11-10 19:01:35,scratch,57344.0,1073741824.0,1127428096.0,14.0,1025.0,1076.0
dx2,2023-11-10 19:01:35,scratch,268763406598144.0,296868139499520.0,297967651127296.0,4789021.0,16066000.0,16869300.0
er4,2023-11-10 19:01:35,scratch,16989106274304.0,131941395333120.0,138538465099776.0,1189725.0,7954000.0,8351700.0
er8,2023-11-10 19:01:35,scratch,169767678713856.0,274877906944000.0,288621802291200.0,3617141.0,15022000.0,15773100.0
tp28,2023-11-10 19:01:35,scratch,137652840689664.0,219902325555200.0,221001837182976.0,2907899.0,12369000.0,12987450.0
dk92,2023-11-10 19:01:35,scratch,462848.0,77309411328.0,81174881280.0,113.0,164000.0,172200.0
hr22,2023-11-10 19:01:35,scratch,1961984.0,0.0,0.0,1190.0,0.0,0.0
vp91,2023-11-10 19:01:35,scratch,2367344762880.0,5497558138880.0,5772436045824.0,643288.0,10485760.0,11010048.0
hd50,2023-11-10 19:01:35,scratch,157108703789056.0,219902325555200.0,221001837182976.0,3975667.0,12369000.0,12987450.0
access,2023-11-10 19:01:35,gdata,29481043673088.0,38482906972160.0,40407052320768.0,1708555.0,2806000.0,2946300.0
hh5,2023-11-10 19:01:35,gdata,691784799870976.0,753165465026560.0,790823738277888.0,11219756.0,36476000.0,38299800.0
ig2,2023-11-10 19:01:35,gdata,158681887817728.0,230897441832960.0,242442313924608.0,2248516.0,12905000.0,13550250.0
dp9,2023-11-10 19:01:35,gdata,356169606635520.0,469491465060352.0,492966038312960.0,33156587.0,38500000.0,40425000.0
qa11,2023-11-10 19:01:35,gdata,3377637810176.0,5497558138880.0,5772436045824.0,1071245.0,1500000.0,1575000.0
dx2,2023-11-10 19:01:35,gdata,311551971565568.0,346346162749440.0,363663470886912.0,9757366.0,15022000.0,15773100.0
er4,2023-11-10 19:01:35,gdata,121427698520064.0,241892558110720.0,253987186016256.0,7975493.0,15886000.0,16680300.0
er8,2023-11-10 19:01:35,gdata,164446738493440.0,219902325555200.0,230897441832960.0,17622256.0,20186000.0,21195300.0
tp28,2023-11-10 19:01:35,gdata,1095698034495488.0,1176477441720320.0,1235301313806336.0,23881674.0,58611000.0,61541550.0
dk92,2023-11-10 19:01:35,gdata,901941559296.0,2199023255552.0,2308974417920.0,3366562.0,3500000.0,3675000.0
hr22,2023-11-10 19:01:35,gdata,5537632256.0,137438953472.0,144310900736.0,235815.0,500000.0,525000.0
hd50,2023-11-10 19:01:35,gdata,304368438984704.0,319957883682816.0,335955777866752.0,9914043.0,21614000.0,22694700.0
vx53,2023-11-10 19:01:35,gdata,56960180224.0,1099511627776.0,1154487208960.0,401852.0,1500000.0,1575000.0
hh5,2023-11-10 19:02:56,scratch,2726236160.0,77309411328.0,81174881280.0,1651.0,164000.0,172200.0
ig2,2023-11-10 19:02:56,scratch,4096.0,1049600.0,1101824.0,1.0,1025.0,1076.0
dp9,2023-11-10 19:02:56,scratch,1015686482182144.0,1319413953331200.0,1320513464958976.0,31710968.0,60095000.0,63099750.0
qa11,2023-11-10 19:02:56,scratch,57344.0,1073741824.0,1127428096.0,14.0,1025.0,1076.0
dx2,2023-11-10 19:02:56,scratch,268763538993152.0,296868139499520.0,297967651127296.0,4791882.0,16066000.0,16869300.0
er4,2023-11-10 19:02:56,scratch,16989106274304.0,131941395333120.0,138538465099776.0,1189725.0,7954000.0,8351700.0
er8,2023-11-10 19:02:56,scratch,169771714539520.0,274877906944000.0,288621802291200.0,3617193.0,15022000.0,15773100.0
tp28,2023-11-10 19:02:56,scratch,137657304121344.0,219902325555200.0,221001837182976.0,2907929.0,12369000.0,12987450.0
dk92,2023-11-10 19:02:56,scratch,462848.0,77309411328.0,81174881280.0,113.0,164000.0,172200.0
hr22,2023-11-10 19:02:56,scratch,1961984.0,0.0,0.0,1190.0,0.0,0.0
vp91,2023-11-10 19:02:56,scratch,2367344762880.0,5497558138880.0,5772436045824.0,643288.0,10485760.0,11010048.0
hd50,2023-11-10 19:02:56,scratch,157309103747072.0,219902325555200.0,221001837182976.0,3977074.0,12369000.0,12987450.0
access,2023-11-10 19:02:56,gdata,29481043673088.0,38482906972160.0,40407052320768.0,1708555.0,2806000.0,2946300.0
hh5,2023-11-10 19:02:56,gdata,691784799870976.0,753165465026560.0,790823738277888.0,11219756.0,36476000.0,38299800.0
ig2,2023-11-10 19:02:56,gdata,158681887817728.0,230897441832960.0,242442313924608.0,2248516.0,12905000.0,13550250.0
dp9,2023-11-10 19:02:56,gdata,356169648046080.0,469491465060352.0,492966038312960.0,33156590.0,38500000.0,40425000.0
qa11,2023-11-10 19:02:56,gdata,3377637810176.0,5497558138880.0,5772436045824.0,1071245.0,1500000.0,1575000.0
dx2,2023-11-10 19:02:56,gdata,311551971565568.0,346346162749440.0,363663470886912.0,9757366.0,15022000.0,15773100.0
er4,2023-11-10 19:02:56,gdata,121427698520064.0,241892558110720.0,253987186016256.0,7975493.0,15886000.0,16680300.0
er8,2023-11-10 19:02:56,gdata,164446738501632.0,219902325555200.0,230897441832960.0,17622258.0,20186000.0,21195300.0
tp28,2023-11-10 19:02:56,gdata,1095698961666048.0,1176477441720320.0,1235301313806336.0,23881857.0,58611000.0,61541550.0
dk92,2023-11-10 19:02:56,gdata,901941559296.0,2199023255552.0,2308974417920.0,3366562.0,3500000.0,3675000.0
hr22,2023-11-10 19:02:56,gdata,5537632256.0,137438953472.0,144310900736.0,235815.0,500000.0,525000.0
hd50,2023-11-10 19:02:56,gdata,304370843357184.0,319957883682816.0,335955777866752.0,9914399.0,21614000.0,22694700.0
vx53,2023-11-10 19:02:56,gdata,56960180224.0,1099511627776.0,1154487208960.0,401852.0,1500000.0,1575000.0
hh5,2023-11-10 19:03:18,scratch,2726236160.0,77309411328.0,81174881280.0,1651.0,164000.0,172200.0
ig2,2023-11-10 19:03:18,scratch,4096.0,1049600.0,1101824.0,1.0,1025.0,1076.0
dp9,2023-11-10 19:03:18,scratch,1015722308177920.0,1319413953331200.0,1320513464958976.0,31717039.0,60095000.0,63099750.0
qa11,2023-11-10 19:03:18,scratch,57344.0,1073741824.0,1127428096.0,14.0,1025.0,1076.0
dx2,2023-11-10 19:03:18,scratch,268763849555968.0,296868139499520.0,297967651127296.0,4792488.0,16066000.0,16869300.0
er4,2023-11-10 19:03:18,scratch,16989106274304.0,131941395333120.0,138538465099776.0,1189725.0,7954000.0,8351700.0
er8,2023-11-10 19:03:18,scratch,169774801973248.0,274877906944000.0,288621802291200.0,3617232.0,15022000.0,15773100.0
tp28,2023-11-10 19:03:18,scratch,137657849552896.0,219902325555200.0,221001837182976.0,2907939.0,12369000.0,12987450.0
dk92,2023-11-10 19:03:18,scratch,462848.0,77309411328.0,81174881280.0,113.0,164000.0,172200.0
hr22,2023-11-10 19:03:18,scratch,1961984.0,0.0,0.0,1190.0,0.0,0.0
vp91,2023-11-10 19:03:18,scratch,2367344762880.0,5497558138880.0,5772436045824.0,643288.0,10485760.0,11010048.0
hd50,2023-11-10 19:03:18,scratch,157380797550592.0,219902325555200.0,221001837182976.0,3977414.0,12369000.0,12987450.0
